"doc","topic","docprop","source","year"
17,8,0.00425531914893617,"HOU",1986
17,10,0.00425531914893617,"HOU",1986
18,0,0.996805111821086,"HOU",1986
18,2,0.00319488817891374,"HOU",1986
19,0,0.96551724137931,"HOU",1986
19,2,0.00383141762452107,"HOU",1986
19,8,0.0153256704980843,"HOU",1986
19,10,0.00383141762452107,"HOU",1986
19,11,0.0114942528735632,"HOU",1986
20,0,0.576576576576577,"HOU",1986
20,10,0.423423423423423,"HOU",1986
21,0,0.488095238095238,"HOU",1986
21,3,0.452380952380952,"HOU",1986
21,10,0.0357142857142857,"HOU",1986
21,11,0.0238095238095238,"HOU",1986
22,0,0.932,"HOU",1986
22,8,0.02,"HOU",1986
22,10,0.042,"HOU",1986
22,11,0.006,"HOU",1986
23,0,0.989051094890511,"HOU",1986
23,8,0.0109489051094891,"HOU",1986
24,0,0.989247311827957,"HOU",1986
24,8,0.010752688172043,"HOU",1986
25,0,0.948201438848921,"HOU",1986
25,1,0.00143884892086331,"HOU",1986
25,2,0.00719424460431655,"HOU",1986
25,3,0.00431654676258993,"HOU",1986
25,4,0.00431654676258993,"HOU",1986
25,6,0.00143884892086331,"HOU",1986
25,10,0.00287769784172662,"HOU",1986
25,11,0.0302158273381295,"HOU",1986
26,0,0.806020066889632,"HOU",1986
26,4,0.00668896321070234,"HOU",1986
26,8,0.00668896321070234,"HOU",1986
26,10,0.180602006688963,"HOU",1986
27,0,0.990990990990991,"HOU",1986
27,2,0.00900900900900901,"HOU",1986
28,0,0.451612903225806,"HOU",1986
28,2,0.387096774193548,"HOU",1986
28,8,0.135483870967742,"HOU",1986
28,11,0.0258064516129032,"HOU",1986
29,0,0.455882352941176,"HOU",1986
29,10,0.544117647058823,"HOU",1986
30,3,0.54,"HOU",1986
30,4,0.46,"HOU",1986
31,0,0.174603174603175,"HOU",1986
31,1,0.424603174603175,"HOU",1986
31,6,0.00396825396825397,"HOU",1986
31,7,0.0158730158730159,"HOU",1986
31,8,0.313492063492063,"HOU",1986
31,9,0.00793650793650794,"HOU",1986
31,10,0.00793650793650794,"HOU",1986
31,11,0.0515873015873016,"HOU",1986
32,0,0.893939393939394,"HOU",1986
32,2,0.106060606060606,"HOU",1986
33,0,0.993650793650794,"HOU",1986
33,10,0.00634920634920635,"HOU",1986
34,3,0.930232558139535,"HOU",1986
34,4,0.0697674418604651,"HOU",1986
35,0,0.703170028818444,"HOU",1987
35,2,0.184438040345821,"HOU",1987
35,8,0.112391930835735,"HOU",1987
36,0,0.992156862745098,"HOU",1987
36,2,0.00392156862745098,"HOU",1987
36,10,0.00392156862745098,"HOU",1987
37,10,1,"HOU",1987
38,4,0.043956043956044,"HOU",1987
38,7,0.945054945054945,"HOU",1987
38,11,0.010989010989011,"HOU",1987
39,0,0.287234042553192,"HOU",1987
39,3,0.0212765957446809,"HOU",1987
39,10,0.691489361702128,"HOU",1987
40,0,0.6,"HOU",1987
40,3,0.0307692307692308,"HOU",1987
40,4,0.0307692307692308,"HOU",1987
40,10,0.323076923076923,"HOU",1987
40,11,0.0153846153846154,"HOU",1987
41,0,0.833333333333333,"HOU",1987
41,4,0.133333333333333,"HOU",1987
41,10,0.0333333333333333,"HOU",1987
42,0,0.923076923076923,"HOU",1987
42,10,0.0769230769230769,"HOU",1987
43,0,0.631578947368421,"HOU",1987
43,8,0.0075187969924812,"HOU",1987
43,10,0.360902255639098,"HOU",1987
44,0,0.0961538461538462,"HOU",1987
44,3,0.778846153846154,"HOU",1987
44,8,0.0288461538461538,"HOU",1987
44,11,0.0961538461538462,"HOU",1987
45,0,0.918032786885246,"HOU",1987
45,8,0.00468384074941452,"HOU",1987
45,10,0.0702576112412178,"HOU",1987
45,11,0.00702576112412178,"HOU",1987
46,0,0.0510204081632653,"HOU",1987
46,4,0.602040816326531,"HOU",1987
46,5,0.00680272108843537,"HOU",1987
46,7,0.26530612244898,"HOU",1987
46,10,0.00680272108843537,"HOU",1987
46,11,0.0680272108843537,"HOU",1987
47,0,0.0493827160493827,"HOU",1987
47,2,0.00246913580246914,"HOU",1987
47,4,0.00740740740740741,"HOU",1987
47,7,0.00987654320987654,"HOU",1987
47,9,0.00246913580246914,"HOU",1987
47,10,0.916049382716049,"HOU",1987
47,11,0.0123456790123457,"HOU",1987
48,0,0.507042253521127,"HOU",1987
48,3,0.154929577464789,"HOU",1987
48,10,0.253521126760563,"HOU",1987
48,11,0.0845070422535211,"HOU",1987
49,0,0.155844155844156,"HOU",1987
49,3,0.012987012987013,"HOU",1987
49,10,0.831168831168831,"HOU",1987
50,6,0.905172413793103,"HOU",1987
50,7,0.00862068965517241,"HOU",1987
50,8,0.0862068965517241,"HOU",1987
51,0,0.838983050847458,"HOU",1987
51,10,0.161016949152542,"HOU",1987
52,0,0.986928104575163,"HOU",1987
52,2,0.0130718954248366,"HOU",1987
53,0,0.866666666666667,"HOU",1987
53,10,0.133333333333333,"HOU",1987
54,1,0.00485436893203883,"HOU",1987
54,4,0.29126213592233,"HOU",1987
54,9,0.00485436893203883,"HOU",1987
54,10,0.684466019417476,"HOU",1987
54,11,0.0145631067961165,"HOU",1987
55,0,0.00518134715025907,"HOU",1987
55,3,0.0259067357512953,"HOU",1987
55,7,0.0673575129533679,"HOU",1987
55,10,0.901554404145078,"HOU",1987
56,1,0.058411214953271,"HOU",1987
56,2,0.00467289719626168,"HOU",1987
56,6,0.22196261682243,"HOU",1987
56,7,0.696261682242991,"HOU",1987
56,11,0.0186915887850467,"HOU",1987
57,0,0.890909090909091,"HOU",1987
57,1,0.0181818181818182,"HOU",1987
57,8,0.0181818181818182,"HOU",1987
57,10,0.0727272727272727,"HOU",1987
58,0,0.981132075471698,"HOU",1987
58,2,0.0125786163522013,"HOU",1987
58,10,0.00628930817610063,"HOU",1987
59,0,0.905405405405405,"HOU",1987
59,3,0.0540540540540541,"HOU",1987
59,8,0.027027027027027,"HOU",1987
59,11,0.0135135135135135,"HOU",1987
60,0,0.523809523809524,"HOU",1987
60,1,0.123809523809524,"HOU",1987
60,2,0.019047619047619,"HOU",1987
60,4,0.2,"HOU",1987
60,10,0.123809523809524,"HOU",1987
60,11,0.00952380952380952,"HOU",1987
61,0,0.988188976377953,"HOU",1987
61,10,0.0118110236220472,"HOU",1987
62,0,0.466666666666667,"HOU",1987
62,2,0.43030303030303,"HOU",1987
62,8,0.103030303030303,"HOU",1987
63,0,0.95,"HOU",1987
63,2,0.01,"HOU",1987
63,10,0.04,"HOU",1987
64,0,0.195402298850575,"HOU",1987
64,2,0.540229885057471,"HOU",1987
64,10,0.264367816091954,"HOU",1987
65,0,0.989082969432314,"HOU",1987
65,2,0.00655021834061135,"HOU",1987
65,11,0.00436681222707424,"HOU",1987
66,0,0.216417910447761,"HOU",1987
66,2,0.0149253731343284,"HOU",1987
66,4,0.156716417910448,"HOU",1987
66,10,0.373134328358209,"HOU",1987
66,11,0.238805970149254,"HOU",1987
67,0,0.444444444444444,"HOU",1987
67,10,0.555555555555556,"HOU",1987
68,0,0.522727272727273,"HOU",1987
68,3,0.431818181818182,"HOU",1987
68,6,0.0227272727272727,"HOU",1987
68,11,0.0227272727272727,"HOU",1987
69,0,0.698492462311558,"HOU",1987
69,2,0.0653266331658292,"HOU",1987
69,4,0.236180904522613,"HOU",1987
70,0,1,"HOU",1987
71,0,0.979651162790698,"HOU",1987
71,2,0.00872093023255814,"HOU",1987
71,8,0.00290697674418605,"HOU",1987
71,11,0.00872093023255814,"HOU",1987
72,0,0.264044943820225,"HOU",1987
72,3,0.0955056179775281,"HOU",1987
72,4,0.0168539325842697,"HOU",1987
72,7,0.48876404494382,"HOU",1987
72,10,0.106741573033708,"HOU",1987
72,11,0.0280898876404494,"HOU",1987
73,0,0.861111111111111,"HOU",1987
73,10,0.138888888888889,"HOU",1987
74,3,0.0065359477124183,"HOU",1987
74,4,0.0784313725490196,"HOU",1987
74,10,0.915032679738562,"HOU",1987
75,0,0.592178770949721,"HOU",1987
75,2,0.189944134078212,"HOU",1987
75,4,0.217877094972067,"HOU",1987
76,0,0.830357142857143,"HOU",1987
76,10,0.169642857142857,"HOU",1987
77,0,0.0174216027874564,"HOU",1987
77,6,0.00174216027874564,"HOU",1987
77,9,0.935540069686411,"HOU",1987
77,10,0.024390243902439,"HOU",1987
77,11,0.0209059233449477,"HOU",1987
78,1,0.288288288288288,"HOU",1987
78,8,0.00900900900900901,"HOU",1987
78,10,0.702702702702703,"HOU",1987
79,3,0.036231884057971,"HOU",1987
79,10,0.963768115942029,"HOU",1987
80,0,0.571734475374732,"HOU",1987
80,8,0.400428265524625,"HOU",1987
80,10,0.00642398286937901,"HOU",1987
80,11,0.0214132762312634,"HOU",1987
81,0,0.944444444444444,"HOU",1987
81,10,0.0555555555555556,"HOU",1987
82,0,0.39622641509434,"HOU",1987
82,3,0.584905660377358,"HOU",1987
82,6,0.0188679245283019,"HOU",1987
83,0,0.401754385964912,"HOU",1987
83,2,0.00175438596491228,"HOU",1987
83,3,0.00175438596491228,"HOU",1987
83,5,0.371929824561403,"HOU",1987
83,6,0.0192982456140351,"HOU",1987
83,7,0.00350877192982456,"HOU",1987
83,8,0.187719298245614,"HOU",1987
83,11,0.012280701754386,"HOU",1987
84,0,0.921348314606742,"HOU",1987
84,2,0.0674157303370786,"HOU",1987
84,10,0.0112359550561798,"HOU",1987
85,0,0.370336669699727,"HOU",1987
85,2,0.00181983621474067,"HOU",1987
85,3,0.000909918107370337,"HOU",1987
85,4,0.000909918107370337,"HOU",1987
85,10,0.589626933575978,"HOU",1987
85,11,0.0363967242948135,"HOU",1987
86,0,0.0592592592592593,"HOU",1987
86,2,0.0740740740740741,"HOU",1987
86,8,0.288888888888889,"HOU",1987
86,10,0.496296296296296,"HOU",1987
86,11,0.0814814814814815,"HOU",1987
87,0,0.992481203007519,"HOU",1987
87,2,0.0075187969924812,"HOU",1987
88,0,0.921052631578947,"HOU",1988
88,10,0.0789473684210526,"HOU",1988
89,8,0.0173913043478261,"HOU",1988
89,10,0.973913043478261,"HOU",1988
89,11,0.00869565217391304,"HOU",1988
90,0,0.137931034482759,"HOU",1988
90,7,0.551724137931034,"HOU",1988
90,10,0.310344827586207,"HOU",1988
91,0,1,"HOU",1988
92,3,0.0807453416149068,"HOU",1988
92,6,0.867080745341615,"HOU",1988
92,7,0.0360248447204969,"HOU",1988
92,10,0.00124223602484472,"HOU",1988
92,11,0.0149068322981366,"HOU",1988
93,0,0.941176470588235,"HOU",1988
93,10,0.0588235294117647,"HOU",1988
94,1,0.0452830188679245,"HOU",1988
94,6,0.0339622641509434,"HOU",1988
94,7,0.0150943396226415,"HOU",1988
94,9,0.837735849056604,"HOU",1988
94,10,0.0264150943396226,"HOU",1988
94,11,0.0415094339622641,"HOU",1988
95,0,0.71326164874552,"HOU",1988
95,8,0.283154121863799,"HOU",1988
95,10,0.003584229390681,"HOU",1988
96,0,0.141304347826087,"HOU",1988
96,4,0.0434782608695652,"HOU",1988
96,10,0.804347826086957,"HOU",1988
96,11,0.0108695652173913,"HOU",1988
97,0,0.971988795518207,"HOU",1988
97,4,0.00840336134453781,"HOU",1988
97,8,0.00840336134453781,"HOU",1988
97,11,0.0112044817927171,"HOU",1988
98,0,0.88,"HOU",1988
98,10,0.12,"HOU",1988
99,0,0.785714285714286,"HOU",1988
99,2,0.0119047619047619,"HOU",1988
99,3,0.0357142857142857,"HOU",1988
99,4,0.130952380952381,"HOU",1988
99,10,0.0119047619047619,"HOU",1988
99,11,0.0238095238095238,"HOU",1988
100,0,0.0285714285714286,"HOU",1988
100,7,0.785714285714286,"HOU",1988
100,10,0.171428571428571,"HOU",1988
100,11,0.0142857142857143,"HOU",1988
101,0,0.988372093023256,"HOU",1988
101,2,0.00775193798449612,"HOU",1988
101,10,0.00387596899224806,"HOU",1988
102,0,0.930394431554524,"HOU",1988
102,10,0.0649651972157773,"HOU",1988
102,11,0.00464037122969838,"HOU",1988
103,2,0.0909090909090909,"HOU",1988
103,8,0.900826446280992,"HOU",1988
103,11,0.00826446280991736,"HOU",1988
104,0,0.959677419354839,"HOU",1988
104,2,0.0201612903225806,"HOU",1988
104,8,0.00806451612903226,"HOU",1988
104,11,0.0120967741935484,"HOU",1988
105,2,0.0706521739130435,"HOU",1988
105,3,0.918478260869565,"HOU",1988
105,6,0.00543478260869565,"HOU",1988
105,11,0.00543478260869565,"HOU",1988
106,1,0.954198473282443,"HOU",1988
106,3,0.0114503816793893,"HOU",1988
106,4,0.00763358778625954,"HOU",1988
106,8,0.0114503816793893,"HOU",1988
106,11,0.0152671755725191,"HOU",1988
107,0,0.0529595015576324,"HOU",1988
107,4,0.133956386292835,"HOU",1988
107,7,0.00934579439252336,"HOU",1988
107,10,0.797507788161994,"HOU",1988
107,11,0.00623052959501558,"HOU",1988
108,0,0.963503649635037,"HOU",1988
108,2,0.0072992700729927,"HOU",1988
108,4,0.0291970802919708,"HOU",1988
109,0,0.0486486486486487,"HOU",1988
109,3,0.0162162162162162,"HOU",1988
109,8,0.0162162162162162,"HOU",1988
109,10,0.918918918918919,"HOU",1988
110,0,0.764309764309764,"HOU",1989
110,2,0.215488215488215,"HOU",1989
110,8,0.0134680134680135,"HOU",1989
110,11,0.00673400673400673,"HOU",1989
111,0,0.737864077669903,"HOU",1989
111,1,0.029126213592233,"HOU",1989
111,10,0.203883495145631,"HOU",1989
111,11,0.029126213592233,"HOU",1989
112,0,0.00588235294117647,"HOU",1989
112,3,0.00588235294117647,"HOU",1989
112,4,0.841176470588235,"HOU",1989
112,7,0.0117647058823529,"HOU",1989
112,8,0.0470588235294118,"HOU",1989
112,11,0.0882352941176471,"HOU",1989
113,0,0.333333333333333,"HOU",1989
113,4,0.0303030303030303,"HOU",1989
113,7,0.590909090909091,"HOU",1989
113,8,0.0151515151515152,"HOU",1989
113,11,0.0303030303030303,"HOU",1989
114,0,0.365384615384615,"HOU",1989
114,3,0.230769230769231,"HOU",1989
114,4,0.0192307692307692,"HOU",1989
114,7,0.0673076923076923,"HOU",1989
114,10,0.288461538461538,"HOU",1989
114,11,0.0288461538461538,"HOU",1989
115,2,0.00740740740740741,"HOU",1989
115,3,0.807407407407407,"HOU",1989
115,4,0.0888888888888889,"HOU",1989
115,6,0.0148148148148148,"HOU",1989
115,7,0.0592592592592593,"HOU",1989
115,11,0.0222222222222222,"HOU",1989
116,0,0.915422885572139,"HOU",1989
116,2,0.0248756218905473,"HOU",1989
116,10,0.0447761194029851,"HOU",1989
116,11,0.0149253731343284,"HOU",1989
117,0,0.871657754010695,"HOU",1989
117,2,0.117647058823529,"HOU",1989
117,11,0.0106951871657754,"HOU",1989
118,0,0.136363636363636,"HOU",1989
118,3,0.393939393939394,"HOU",1989
118,4,0.318181818181818,"HOU",1989
118,10,0.143939393939394,"HOU",1989
118,11,0.00757575757575758,"HOU",1989
119,0,0.97680412371134,"HOU",1989
119,1,0.00515463917525773,"HOU",1989
119,2,0.0180412371134021,"HOU",1989
120,0,0.926701570680628,"HOU",1989
120,2,0.0523560209424084,"HOU",1989
120,8,0.0209424083769634,"HOU",1989
121,1,0.00539083557951483,"HOU",1989
121,3,0.00269541778975741,"HOU",1989
121,5,0.331536388140162,"HOU",1989
121,6,0.533692722371968,"HOU",1989
121,8,0.0754716981132075,"HOU",1989
121,11,0.0512129380053908,"HOU",1989
122,0,0.636111111111111,"HOU",1989
122,8,0.0861111111111111,"HOU",1989
122,9,0.272222222222222,"HOU",1989
122,10,0.00277777777777778,"HOU",1989
122,11,0.00277777777777778,"HOU",1989
123,0,0.173611111111111,"HOU",1989
123,3,0.0972222222222222,"HOU",1989
123,4,0.527777777777778,"HOU",1989
123,10,0.166666666666667,"HOU",1989
123,11,0.0347222222222222,"HOU",1989
124,0,0.342372881355932,"HOU",1989
124,3,0.00677966101694915,"HOU",1989
124,5,0.00677966101694915,"HOU",1989
124,7,0.0949152542372881,"HOU",1989
124,8,0.457627118644068,"HOU",1989
124,10,0.0101694915254237,"HOU",1989
124,11,0.0813559322033898,"HOU",1989
125,0,0.777777777777778,"HOU",1989
125,2,0.037037037037037,"HOU",1989
125,4,0.0864197530864197,"HOU",1989
125,10,0.0864197530864197,"HOU",1989
125,11,0.0123456790123457,"HOU",1989
126,5,0.00277008310249307,"HOU",1989
126,6,0.00277008310249307,"HOU",1989
126,8,0.988919667590028,"HOU",1989
126,11,0.00554016620498615,"HOU",1989
127,0,0.436363636363636,"HOU",1989
127,2,0.545454545454545,"HOU",1989
127,8,0.0181818181818182,"HOU",1989
128,3,0.107142857142857,"HOU",1989
128,6,0.0178571428571429,"HOU",1989
128,8,0.678571428571429,"HOU",1989
128,9,0.0357142857142857,"HOU",1989
128,11,0.160714285714286,"HOU",1989
129,0,0.658536585365854,"HOU",1989
129,10,0.341463414634146,"HOU",1989
130,0,0.03125,"HOU",1989
130,8,0.96875,"HOU",1989
131,3,0.00194931773879142,"HOU",1989
131,5,0.185185185185185,"HOU",1989
131,6,0.118908382066277,"HOU",1989
131,7,0.00194931773879142,"HOU",1989
131,8,0.658869395711501,"HOU",1989
131,11,0.0331384015594542,"HOU",1989
132,2,0.0099009900990099,"HOU",1989
132,3,0.0396039603960396,"HOU",1989
132,8,0.920792079207921,"HOU",1989
132,11,0.0297029702970297,"HOU",1989
133,0,0.033175355450237,"HOU",1989
133,3,0.004739336492891,"HOU",1989
133,7,0.00947867298578199,"HOU",1989
133,8,0.900473933649289,"HOU",1989
133,9,0.004739336492891,"HOU",1989
133,11,0.0473933649289099,"HOU",1989
134,0,0.0299625468164794,"HOU",1989
134,1,0.0337078651685393,"HOU",1989
134,5,0.0337078651685393,"HOU",1989
134,8,0.711610486891386,"HOU",1989
134,9,0.0187265917602996,"HOU",1989
134,10,0.052434456928839,"HOU",1989
134,11,0.119850187265918,"HOU",1989
135,2,0.514285714285714,"HOU",1989
135,8,0.482539682539683,"HOU",1989
135,11,0.00317460317460317,"HOU",1989
136,0,0.234042553191489,"HOU",1989
136,3,0.00354609929078014,"HOU",1989
136,8,0.75531914893617,"HOU",1989
136,11,0.00709219858156028,"HOU",1989
137,2,0.0171673819742489,"HOU",1989
137,8,0.978540772532189,"HOU",1989
137,11,0.00429184549356223,"HOU",1989
138,8,1,"HOU",1989
139,2,0.00263852242744063,"HOU",1989
139,3,0.372031662269129,"HOU",1989
139,6,0.00263852242744063,"HOU",1989
139,8,0.575197889182058,"HOU",1989
139,10,0.00263852242744063,"HOU",1989
139,11,0.0448548812664908,"HOU",1989
140,0,0.225225225225225,"HOU",1989
140,3,0.765765765765766,"HOU",1989
140,8,0.00900900900900901,"HOU",1989
141,2,0.00165562913907285,"HOU",1989
141,3,0.596026490066225,"HOU",1989
141,5,0.359271523178808,"HOU",1989
141,6,0.0281456953642384,"HOU",1989
141,8,0.0115894039735099,"HOU",1989
141,11,0.0033112582781457,"HOU",1989
142,0,0.054176072234763,"HOU",1989
142,8,0.932279909706546,"HOU",1989
142,11,0.0135440180586907,"HOU",1989
143,3,0.208695652173913,"HOU",1989
143,8,0.782608695652174,"HOU",1989
143,11,0.00869565217391304,"HOU",1989
144,2,0.125,"HOU",1989
144,3,0.175,"HOU",1989
144,4,0.125,"HOU",1989
144,8,0.4,"HOU",1989
144,11,0.175,"HOU",1989
145,3,0.0405405405405405,"HOU",1989
145,6,0.0101351351351351,"HOU",1989
145,7,0.0168918918918919,"HOU",1989
145,8,0.885135135135135,"HOU",1989
145,11,0.0472972972972973,"HOU",1989
146,2,0.0303030303030303,"HOU",1989
146,8,0.96969696969697,"HOU",1989
147,2,0.574074074074074,"HOU",1989
147,4,0.00264550264550265,"HOU",1989
147,8,0.412698412698413,"HOU",1989
147,11,0.0105820105820106,"HOU",1989
148,0,0.777777777777778,"HOU",1989
148,8,0.0609318996415771,"HOU",1989
148,10,0.154121863799283,"HOU",1989
148,11,0.00716845878136201,"HOU",1989
149,0,0.875,"HOU",1989
149,8,0.0892857142857143,"HOU",1989
149,10,0.0178571428571429,"HOU",1989
149,11,0.0178571428571429,"HOU",1989
150,0,0.0028735632183908,"HOU",1989
150,2,0.0775862068965517,"HOU",1989
150,8,0.913793103448276,"HOU",1989
150,11,0.00574712643678161,"HOU",1989
151,3,0.155339805825243,"HOU",1989
151,6,0.635922330097087,"HOU",1989
151,8,0.0436893203883495,"HOU",1989
151,9,0.0776699029126214,"HOU",1989
151,11,0.087378640776699,"HOU",1989
152,8,0.978723404255319,"HOU",1989
152,11,0.0212765957446809,"HOU",1989
153,0,0.00704225352112676,"HOU",1989
153,2,0.00704225352112676,"HOU",1989
153,8,0.982394366197183,"HOU",1989
153,11,0.00352112676056338,"HOU",1989
154,2,0.283489096573209,"HOU",1989
154,5,0.00311526479750779,"HOU",1989
154,8,0.70404984423676,"HOU",1989
154,11,0.00934579439252336,"HOU",1989
155,8,0.992125984251969,"HOU",1989
155,11,0.0078740157480315,"HOU",1989
156,0,0.409090909090909,"HOU",1989
156,3,0.295454545454545,"HOU",1989
156,8,0.204545454545455,"HOU",1989
156,10,0.0227272727272727,"HOU",1989
156,11,0.0681818181818182,"HOU",1989
157,1,0.00232558139534884,"HOU",1989
157,2,0.00697674418604651,"HOU",1989
157,5,0.216279069767442,"HOU",1989
157,6,0.0465116279069767,"HOU",1989
157,8,0.702325581395349,"HOU",1989
157,11,0.0255813953488372,"HOU",1989
158,2,0.462365591397849,"HOU",1989
158,8,0.537634408602151,"HOU",1989
159,3,0.0068886337543054,"HOU",1989
159,6,0.979334098737084,"HOU",1989
159,10,0.00114810562571757,"HOU",1989
159,11,0.0126291618828932,"HOU",1989
160,2,0.0344827586206897,"HOU",1989
160,8,0.958620689655172,"HOU",1989
160,11,0.00689655172413793,"HOU",1989
161,0,0.022508038585209,"HOU",1989
161,3,0.00803858520900321,"HOU",1989
161,7,0.00160771704180064,"HOU",1989
161,8,0.943729903536977,"HOU",1989
161,10,0.00482315112540193,"HOU",1989
161,11,0.0192926045016077,"HOU",1989
162,2,0.00917431192660551,"HOU",1989
162,3,0.00611620795107034,"HOU",1989
162,5,0.232415902140673,"HOU",1989
162,6,0.055045871559633,"HOU",1989
162,8,0.660550458715596,"HOU",1989
162,11,0.036697247706422,"HOU",1989
163,3,0.00689655172413793,"HOU",1989
163,6,0.00344827586206897,"HOU",1989
163,8,0.979310344827586,"HOU",1989
163,11,0.0103448275862069,"HOU",1989
164,2,0.00490196078431373,"HOU",1989
164,8,0.985294117647059,"HOU",1989
164,9,0.00490196078431373,"HOU",1989
164,11,0.00490196078431373,"HOU",1989
165,0,0.00452488687782805,"HOU",1989
165,3,0.144796380090498,"HOU",1989
165,8,0.841628959276018,"HOU",1989
165,11,0.00904977375565611,"HOU",1989
166,8,1,"HOU",1989
167,3,0.00389105058365759,"HOU",1989
167,6,0.00389105058365759,"HOU",1989
167,8,0.988326848249027,"HOU",1989
167,10,0.00389105058365759,"HOU",1989
168,8,0.983333333333333,"HOU",1989
168,11,0.0166666666666667,"HOU",1989
169,0,0.614035087719298,"HOU",1989
169,10,0.385964912280702,"HOU",1989
170,0,0.787755102040816,"HOU",1989
170,2,0.00408163265306122,"HOU",1989
170,4,0.208163265306122,"HOU",1989
171,1,0.0029940119760479,"HOU",1989
171,8,0.988023952095808,"HOU",1989
171,11,0.00898203592814371,"HOU",1989
172,1,0.00446428571428571,"HOU",1989
172,8,0.986607142857143,"HOU",1989
172,11,0.00892857142857143,"HOU",1989
173,3,0.00416666666666667,"HOU",1989
173,6,0.00416666666666667,"HOU",1989
173,8,0.979166666666667,"HOU",1989
173,11,0.0125,"HOU",1989
174,3,0.0056657223796034,"HOU",1989
174,5,0.0084985835694051,"HOU",1989
174,6,0.0764872521246459,"HOU",1989
174,7,0.0113314447592068,"HOU",1989
174,8,0.869688385269122,"HOU",1989
174,11,0.028328611898017,"HOU",1989
175,0,0.00202839756592292,"HOU",1989
175,6,0.00202839756592292,"HOU",1989
175,8,0.884381338742394,"HOU",1989
175,9,0.00811359026369168,"HOU",1989
175,10,0.00405679513184584,"HOU",1989
175,11,0.0993914807302231,"HOU",1989
176,2,0.00749063670411985,"HOU",1989
176,4,0.209737827715356,"HOU",1989
176,10,0.779026217228464,"HOU",1989
176,11,0.00374531835205993,"HOU",1989
177,0,0.818428184281843,"HOU",1989
177,3,0.002710027100271,"HOU",1989
177,4,0.00542005420054201,"HOU",1989
177,10,0.170731707317073,"HOU",1989
177,11,0.002710027100271,"HOU",1989
178,0,0.018018018018018,"HOU",1989
178,8,0.963963963963964,"HOU",1989
178,11,0.018018018018018,"HOU",1989
179,0,0.033112582781457,"HOU",1990
179,1,0.076158940397351,"HOU",1990
179,2,0.0033112582781457,"HOU",1990
179,5,0.0794701986754967,"HOU",1990
179,6,0.0264900662251656,"HOU",1990
179,7,0.718543046357616,"HOU",1990
179,11,0.0629139072847682,"HOU",1990
180,0,0.157575757575758,"HOU",1990
180,10,0.842424242424242,"HOU",1990
181,2,0.0056657223796034,"HOU",1990
181,3,0.0538243626062323,"HOU",1990
181,5,0.0509915014164306,"HOU",1990
181,6,0.541076487252125,"HOU",1990
181,8,0.331444759206799,"HOU",1990
181,11,0.0169971671388102,"HOU",1990
182,0,0.0265957446808511,"HOU",1990
182,3,0.0904255319148936,"HOU",1990
182,8,0.877659574468085,"HOU",1990
182,11,0.00531914893617021,"HOU",1990
183,0,0.0188679245283019,"HOU",1990
183,6,0.0754716981132075,"HOU",1990
183,8,0.0943396226415094,"HOU",1990
183,10,0.754716981132076,"HOU",1990
183,11,0.0566037735849057,"HOU",1990
184,2,0.00336700336700337,"HOU",1990
184,3,0.0269360269360269,"HOU",1990
184,5,0.00336700336700337,"HOU",1990
184,6,0.00336700336700337,"HOU",1990
184,8,0.939393939393939,"HOU",1990
184,11,0.0235690235690236,"HOU",1990
185,8,0.995867768595041,"HOU",1990
185,11,0.00413223140495868,"HOU",1990
186,0,0.524390243902439,"HOU",1990
186,1,0.0121951219512195,"HOU",1990
186,3,0.0975609756097561,"HOU",1990
186,7,0.0975609756097561,"HOU",1990
186,10,0.25609756097561,"HOU",1990
186,11,0.0121951219512195,"HOU",1990
187,0,0.263888888888889,"HOU",1990
187,10,0.736111111111111,"HOU",1990
188,0,0.205882352941176,"HOU",1990
188,3,0.602941176470588,"HOU",1990
188,8,0.0147058823529412,"HOU",1990
188,10,0.0147058823529412,"HOU",1990
188,11,0.161764705882353,"HOU",1990
189,1,0.00289017341040462,"HOU",1990
189,10,0.997109826589595,"HOU",1990
190,0,0.559902200488998,"HOU",1990
190,2,0.00244498777506112,"HOU",1990
190,10,0.432762836185819,"HOU",1990
190,11,0.00488997555012225,"HOU",1990
191,0,0.0687679083094556,"HOU",1990
191,8,0.92836676217765,"HOU",1990
191,11,0.00286532951289398,"HOU",1990
192,3,0.00346020761245675,"HOU",1990
192,8,0.948096885813149,"HOU",1990
192,9,0.041522491349481,"HOU",1990
192,11,0.0069204152249135,"HOU",1990
193,2,0.00892857142857143,"HOU",1990
193,8,0.991071428571429,"HOU",1990
194,8,0.992424242424242,"HOU",1990
194,11,0.00757575757575758,"HOU",1990
195,2,0.00294985250737463,"HOU",1990
195,3,0.0176991150442478,"HOU",1990
195,5,0.519174041297935,"HOU",1990
195,6,0.0206489675516224,"HOU",1990
195,8,0.386430678466077,"HOU",1990
195,10,0.00294985250737463,"HOU",1990
195,11,0.0501474926253687,"HOU",1990
196,1,0.0309278350515464,"HOU",1990
196,8,0.902061855670103,"HOU",1990
196,10,0.0103092783505155,"HOU",1990
196,11,0.0567010309278351,"HOU",1990
197,0,0.78740157480315,"HOU",1990
197,8,0.0236220472440945,"HOU",1990
197,10,0.188976377952756,"HOU",1990
198,2,0.0092378752886836,"HOU",1990
198,3,0.0392609699769053,"HOU",1990
198,6,0.0438799076212471,"HOU",1990
198,7,0.533487297921478,"HOU",1990
